id	em[keV]	xm[cm]	ym[cm]	zm[cm]	xdm[cm]	ydm[cm]	zdm[cm]
1097	2.355822000e+03	-6.404000000e-02	-7.491100000e-01	3.310000000e+06	0.000000000e+00	0.000000000e+00	-1.000000000e+00
1098	8.241098000e+03	8.523900000e-01	-7.608000000e-02	3.310000000e+06	0.000000000e+00	0.000000000e+00	-1.000000000e+00
1099	7.656177000e+03	1.135200000e-01	-3.625500000e-01	3.310000000e+06	0.000000000e+00	0.000000000e+00	-1.000000000e+00
1100	9.198083000e+03	1.379000000e-02	-4.448000000e-02	3.310000000e+06	0.000000000e+00	0.000000000e+00	-1.000000000e+00
1101	7.102261000e+03	3.982100000e-01	-7.533500000e-01	3.310000000e+06	0.000000000e+00	0.000000000e+00	-1.000000000e+00
1102	5.873193000e+03	6.762100000e-01	-6.116600000e-01	3.310000000e+06	0.000000000e+00	0.000000000e+00	-1.000000000e+00
1104	4.844713000e+03	2.981100000e-01	2.550900000e-01	3.310000000e+06	0.000000000e+00	0.000000000e+00	-1.000000000e+00
1106	9.155845000e+03	7.828000000e-01	2.022000000e-02	3.310000000e+06	0.000000000e+00	0.000000000e+00	-1.000000000e+00
1107	1.058305000e+03	5.135100000e-01	-5.242600000e-01	3.310000000e+06	0.000000000e+00	0.000000000e+00	-1.000000000e+00
1108	8.323821000e+03	-2.203600000e-01	8.279900000e-01	3.310000000e+06	0.000000000e+00	0.000000000e+00	-1.000000000e+00
1109	5.992983000e+03	2.156300000e-01	-5.532900000e-01	3.310000000e+06	0.000000000e+00	0.000000000e+00	-1.000000000e+00
1110	4.003060000e+03	-3.158778275e+04	5.304997190e+03	3.310000000e+06	-1.886700000e-01	3.168000000e-02	-9.815300000e-01
1111	4.113348000e+03	-1.280000000e-03	-8.595800000e-01	3.310000000e+06	0.000000000e+00	0.000000000e+00	-1.000000000e+00
1112	3.941215000e+03	-5.792800000e-01	5.109100000e-01	3.310000000e+06	0.000000000e+00	0.000000000e+00	-1.000000000e+00
1113	7.719166000e+03	3.627500000e-01	-8.833600000e-01	3.310000000e+06	0.000000000e+00	0.000000000e+00	-1.000000000e+00
1114	5.668600000e+03	6.931200000e-01	-4.888300000e-01	3.310000000e+06	0.000000000e+00	0.000000000e+00	-1.000000000e+00
1115	9.741042000e+03	-9.387900000e-01	8.221000000e-02	3.310000000e+06	0.000000000e+00	0.000000000e+00	-1.000000000e+00
1116	3.063584000e+03	-9.285400000e-01	3.955000000e-02	3.310000000e+06	0.000000000e+00	0.000000000e+00	-1.000000000e+00
1117	1.682746000e+03	-1.682000000e-01	4.396000000e-02	3.310000000e+06	0.000000000e+00	0.000000000e+00	-1.000000000e+00
1118	6.551092000e+03	1.986500000e-01	2.544200000e-01	3.310000000e+06	0.000000000e+00	0.000000000e+00	-1.000000000e+00
1119	4.195051000e+03	-1.691800000e-01	-6.273900000e-01	3.310000000e+06	0.000000000e+00	0.000000000e+00	-1.000000000e+00
1120	1.744285000e+03	2.249000000e-01	9.112300000e-01	3.310000000e+06	0.000000000e+00	0.000000000e+00	-1.000000000e+00
1121	7.320063000e+03	6.903800000e-01	-2.587700000e-01	3.310000000e+06	0.000000000e+00	0.000000000e+00	-1.000000000e+00
1122	7.008648000e+03	-2.263500000e-01	8.977800000e-01	3.310000000e+06	0.000000000e+00	0.000000000e+00	-1.000000000e+00
1123	7.336642000e+03	-9.464000000e-02	-4.322100000e-01	3.310000000e+06	0.000000000e+00	0.000000000e+00	-1.000000000e+00
1124	1.999990000e+02	-8.728400000e-01	1.871000000e-01	3.310000000e+06	0.000000000e+00	0.000000000e+00	-1.000000000e+00
1125	1.882984000e+03	2.577000000e-01	-3.972500000e-01	3.310000000e+06	0.000000000e+00	0.000000000e+00	-1.000000000e+00
1126	1.659390000e+02	9.805122748e+06	-1.874743972e+06	3.310000000e+06	8.951200000e-01	4.182900000e-01	-1.542500000e-01
1127	3.404400000e+02	3.832100000e-01	-1.570300000e-01	3.310000000e+06	0.000000000e+00	0.000000000e+00	-1.000000000e+00
1128	9.609058000e+03	-3.424200000e-01	3.551700000e-01	3.310000000e+06	0.000000000e+00	0.000000000e+00	-1.000000000e+00
1129	7.271370000e+02	-3.274000000e-01	-3.599900000e-01	3.310000000e+06	0.000000000e+00	0.000000000e+00	-1.000000000e+00
1130	2.685574000e+03	8.890400000e-01	-3.980500000e-01	3.310000000e+06	0.000000000e+00	0.000000000e+00	-1.000000000e+00
1131	5.643710000e+03	-9.057900000e-01	3.830300000e-01	3.310000000e+06	0.000000000e+00	0.000000000e+00	-1.000000000e+00
1132	3.817097000e+03	-5.770100000e-01	1.547200000e-01	3.310000000e+06	0.000000000e+00	0.000000000e+00	-1.000000000e+00
1133	1.242651000e+03	2.790000000e-02	1.073200000e-01	3.310000000e+06	0.000000000e+00	0.000000000e+00	-1.000000000e+00
1134	3.810157000e+03	2.257800000e-01	-6.943900000e-01	3.310000000e+06	0.000000000e+00	0.000000000e+00	-1.000000000e+00
1135	5.117105000e+03	-7.948000000e-02	2.141000000e-02	3.310000000e+06	0.000000000e+00	0.000000000e+00	-1.000000000e+00
1136	6.551338000e+03	-2.235000000e-01	-2.241100000e-01	3.310000000e+06	0.000000000e+00	0.000000000e+00	-1.000000000e+00
1137	6.619750000e+02	1.831044060e+06	7.683800237e+04	3.310000000e+06	9.346600000e-01	3.922000000e-02	-3.533700000e-01
1138	5.884342000e+03	7.942400000e-01	-5.864100000e-01	3.310000000e+06	0.000000000e+00	0.000000000e+00	-1.000000000e+00
1139	2.260095000e+03	4.124700000e-01	1.775400000e-01	3.310000000e+06	0.000000000e+00	0.000000000e+00	-1.000000000e+00
1140	4.802612000e+03	-1.381788463e+04	3.751028770e+03	3.310000000e+06	-2.166700000e-01	5.880000000e-02	-9.744700000e-01
1142	9.308556000e+03	-4.477100000e-01	-4.960800000e-01	3.310000000e+06	0.000000000e+00	0.000000000e+00	-1.000000000e+00
1143	2.488263000e+03	3.721000000e-01	3.916300000e-01	3.310000000e+06	0.000000000e+00	0.000000000e+00	-1.000000000e+00
1144	1.188276000e+03	1.752600000e-01	-4.710200000e-01	3.310000000e+06	0.000000000e+00	0.000000000e+00	-1.000000000e+00
1145	3.561211000e+03	7.836000000e-02	4.357000000e-01	3.310000000e+06	0.000000000e+00	0.000000000e+00	-1.000000000e+00
1146	5.235794000e+03	-5.613900000e-01	-5.143400000e-01	3.310000000e+06	0.000000000e+00	0.000000000e+00	-1.000000000e+00
1147	6.517059000e+03	-6.940500000e-01	4.933300000e-01	3.310000000e+06	0.000000000e+00	0.000000000e+00	-1.000000000e+00
1148	4.941970000e+02	-9.390006992e+04	-1.007473797e+05	3.310000000e+06	-5.425300000e-01	-5.820900000e-01	-6.056700000e-01
1149	6.852356000e+03	3.113800000e-01	-7.583600000e-01	3.310000000e+06	0.000000000e+00	0.000000000e+00	-1.000000000e+00
1150	4.460548000e+03	-3.234300000e-01	-8.335000000e-01	3.310000000e+06	0.000000000e+00	0.000000000e+00	-1.000000000e+00
1151	4.321362000e+03	-3.185800000e-01	-1.360100000e-01	3.310000000e+06	0.000000000e+00	0.000000000e+00	-1.000000000e+00
1152	9.017833000e+03	4.403900000e-01	6.350600000e-01	3.310000000e+06	0.000000000e+00	0.000000000e+00	-1.000000000e+00
1153	2.509970000e+03	-6.644200000e-01	-5.917000000e-01	3.310000000e+06	0.000000000e+00	0.000000000e+00	-1.000000000e+00
1154	9.336000000e+01	-8.626396680e+05	6.592775923e+05	3.310000000e+06	-3.266300000e-01	1.029600000e-01	-9.395300000e-01
1155	4.412300000e+01	-1.337255605e+06	2.623236509e+06	3.310000000e+06	-2.736700000e-01	8.162600000e-01	-5.087400000e-01
1157	9.910835000e+03	6.366500000e-01	4.793700000e-01	3.310000000e+06	0.000000000e+00	0.000000000e+00	-1.000000000e+00
1158	5.109990000e+02	-2.804908562e+06	9.619429851e+05	3.310000000e+06	-9.300100000e-01	3.366600000e-01	-1.474700000e-01
1160	8.186110000e+02	-7.710894725e+04	2.368772454e+04	3.310000000e+06	-5.948200000e-01	1.827300000e-01	-7.828200000e-01
1162	6.375929000e+03	9.942900000e-01	4.667000000e-02	3.310000000e+06	0.000000000e+00	0.000000000e+00	-1.000000000e+00
1163	4.083397000e+03	-7.538000000e-01	-4.633400000e-01	3.310000000e+06	0.000000000e+00	0.000000000e+00	-1.000000000e+00
1164	7.014913000e+03	3.836400000e-01	2.502300000e-01	3.310000000e+06	0.000000000e+00	0.000000000e+00	-1.000000000e+00
1165	4.176324000e+03	8.228500000e-01	1.423000000e-01	3.310000000e+06	0.000000000e+00	0.000000000e+00	-1.000000000e+00
1166	1.876980000e+02	3.471463656e+06	-1.437212432e+06	3.310000000e+06	3.394300000e-01	-5.651400000e-01	-7.519300000e-01
1167	1.500780000e+02	-9.331113987e+05	1.718017503e+06	3.310000000e+06	3.143500000e-01	1.784400000e-01	-9.323900000e-01
1168	7.607837000e+03	7.970000000e-03	-5.705300000e-01	3.310000000e+06	0.000000000e+00	0.000000000e+00	-1.000000000e+00
1169	5.930590000e+02	7.036371870e+03	-6.583023590e+04	3.310000000e+06	7.066000000e-02	-6.610400000e-01	-7.470100000e-01
1170	2.390529000e+03	2.466700000e-01	8.414500000e-01	3.310000000e+06	0.000000000e+00	0.000000000e+00	-1.000000000e+00
1171	7.098687000e+03	1.968600000e-01	6.640100000e-01	3.310000000e+06	0.000000000e+00	0.000000000e+00	-1.000000000e+00
1172	1.375436000e+03	2.404600000e-01	-7.747100000e-01	3.310000000e+06	0.000000000e+00	0.000000000e+00	-1.000000000e+00
1173	5.944914000e+03	3.544900000e-01	1.010400000e-01	3.310000000e+06	0.000000000e+00	0.000000000e+00	-1.000000000e+00
1174	3.470510000e+03	-2.038500000e-01	-6.745400000e-01	3.310000000e+06	0.000000000e+00	0.000000000e+00	-1.000000000e+00
1175	1.749990000e+03	-4.034500000e-01	8.351100000e-01	3.310000000e+06	0.000000000e+00	0.000000000e+00	-1.000000000e+00
1176	1.942502000e+03	-3.914400000e-01	7.276500000e-01	3.310000000e+06	0.000000000e+00	0.000000000e+00	-1.000000000e+00
1177	6.840684000e+03	3.619000000e-02	6.083400000e-01	3.310000000e+06	0.000000000e+00	0.000000000e+00	-1.000000000e+00
1178	8.805598000e+03	-5.341500000e-01	2.057700000e-01	3.310000000e+06	0.000000000e+00	0.000000000e+00	-1.000000000e+00
1179	2.157779000e+03	-4.480900000e-01	2.005600000e-01	3.310000000e+06	0.000000000e+00	0.000000000e+00	-1.000000000e+00
1181	3.950556000e+03	-1.480900000e-01	-4.608200000e-01	3.310000000e+06	0.000000000e+00	0.000000000e+00	-1.000000000e+00
1182	8.132144000e+03	-4.797200000e-01	4.209800000e-01	3.310000000e+06	0.000000000e+00	0.000000000e+00	-1.000000000e+00
1184	6.034860000e+02	9.182545470e+04	2.576138191e+04	3.310000000e+06	-7.169200000e-01	-2.501300000e-01	-6.507400000e-01
1185	6.997267000e+03	-8.506200000e-01	-1.249100000e-01	3.310000000e+06	0.000000000e+00	0.000000000e+00	-1.000000000e+00
1186	6.421500000e+02	-7.061200000e-01	-5.640200000e-01	3.310000000e+06	0.000000000e+00	0.000000000e+00	-1.000000000e+00
1187	7.069569000e+03	4.923000000e-02	4.013800000e-01	3.310000000e+06	0.000000000e+00	0.000000000e+00	-1.000000000e+00
1188	4.203992000e+03	4.459100000e-01	4.930600000e-01	3.310000000e+06	0.000000000e+00	0.000000000e+00	-1.000000000e+00
1189	1.492958000e+03	1.050400000e-01	-8.595700000e-01	3.310000000e+06	0.000000000e+00	0.000000000e+00	-1.000000000e+00
1190	9.741260000e+02	5.075400000e-01	-6.122100000e-01	3.310000000e+06	0.000000000e+00	0.000000000e+00	-1.000000000e+00
1191	1.053787000e+03	-1.368700000e-01	3.288600000e-01	3.310000000e+06	0.000000000e+00	0.000000000e+00	-1.000000000e+00
1192	9.383909000e+03	1.728300000e-01	-2.212900000e-01	3.310000000e+06	0.000000000e+00	0.000000000e+00	-1.000000000e+00
1193	6.434063000e+03	6.930100000e-01	4.770000000e-03	3.310000000e+06	0.000000000e+00	0.000000000e+00	-1.000000000e+00
1194	2.468866000e+03	-7.167746781e+05	5.275344688e+05	3.310000000e+06	-3.680200000e-01	2.708500000e-01	-8.895000000e-01
1195	3.967250000e+03	-3.666800000e-01	6.966900000e-01	3.310000000e+06	0.000000000e+00	0.000000000e+00	-1.000000000e+00
1197	7.159245000e+03	-3.677700000e-01	7.818500000e-01	3.310000000e+06	0.000000000e+00	0.000000000e+00	-1.000000000e+00
1198	3.028485000e+03	-7.838700000e-01	2.369000000e-01	3.310000000e+06	0.000000000e+00	0.000000000e+00	-1.000000000e+00
1199	5.791573000e+03	9.133900000e-01	3.991000000e-02	3.310000000e+06	0.000000000e+00	0.000000000e+00	-1.000000000e+00
1200	8.257064000e+03	5.973700000e-01	2.376900000e-01	3.310000000e+06	0.000000000e+00	0.000000000e+00	-1.000000000e+00
1201	4.302107000e+03	-8.990400000e-01	2.033200000e-01	3.310000000e+06	0.000000000e+00	0.000000000e+00	-1.000000000e+00
1202	2.129720000e+02	9.700900000e-01	2.093400000e-01	3.310000000e+06	0.000000000e+00	0.000000000e+00	-1.000000000e+00
1203	5.820924000e+03	8.680000000e-02	9.109900000e-01	3.310000000e+06	0.000000000e+00	0.000000000e+00	-1.000000000e+00
1204	5.883468000e+03	4.122700000e-01	2.838000000e-02	3.310000000e+06	0.000000000e+00	0.000000000e+00	-1.000000000e+00
1205	1.282833000e+03	-5.517353398e+05	3.003609071e+05	3.310000000e+06	-5.950000000e-01	3.239200000e-01	-7.355600000e-01
1206	6.344872000e+03	-6.509700000e-01	-6.816100000e-01	3.310000000e+06	0.000000000e+00	0.000000000e+00	-1.000000000e+00
1207	8.241030000e+03	3.028000000e-01	6.506000000e-02	3.310000000e+06	0.000000000e+00	0.000000000e+00	-1.000000000e+00
1208	1.274955000e+03	4.281300738e+04	-3.307748647e+05	3.310000000e+06	8.949000000e-02	-6.913600000e-01	-7.169400000e-01
1209	4.460189000e+03	-3.148700000e-01	-5.216600000e-01	3.310000000e+06	0.000000000e+00	0.000000000e+00	-1.000000000e+00
1210	9.216125000e+03	3.576300000e-01	-1.370000000e-01	3.310000000e+06	0.000000000e+00	0.000000000e+00	-1.000000000e+00
1211	4.334221000e+03	-3.113600000e-01	1.821100000e-01	3.310000000e+06	0.000000000e+00	0.000000000e+00	-1.000000000e+00
1212	4.846604000e+03	6.325400000e-01	5.251600000e-01	3.310000000e+06	0.000000000e+00	0.000000000e+00	-1.000000000e+00
1213	1.333544000e+03	3.522700000e-01	-9.265400000e-01	3.310000000e+06	0.000000000e+00	0.000000000e+00	-1.000000000e+00
1214	8.825950000e+02	-1.716100000e-01	9.516300000e-01	3.310000000e+06	0.000000000e+00	0.000000000e+00	-1.000000000e+00
1215	6.878170000e+02	-8.698408185e+05	9.286846131e+05	3.310000000e+06	-5.926300000e-01	6.327200000e-01	-4.984500000e-01
1217	3.036288000e+03	-8.245900000e-01	-4.846200000e-01	3.310000000e+06	0.000000000e+00	0.000000000e+00	-1.000000000e+00
1218	2.549236000e+03	7.275100000e-01	5.210900000e-01	3.310000000e+06	0.000000000e+00	0.000000000e+00	-1.000000000e+00
1219	9.901973000e+03	6.372000000e-02	1.991600000e-01	3.310000000e+06	0.000000000e+00	0.000000000e+00	-1.000000000e+00
1220	8.301519000e+03	5.663900000e-01	-7.464600000e-01	3.310000000e+06	0.000000000e+00	0.000000000e+00	-1.000000000e+00
1221	5.440796000e+03	-5.793800000e-01	-1.564100000e-01	3.310000000e+06	0.000000000e+00	0.000000000e+00	-1.000000000e+00
1222	5.811330000e+02	3.362900000e-01	-6.793900000e-01	3.310000000e+06	0.000000000e+00	0.000000000e+00	-1.000000000e+00
1223	4.928056000e+03	-2.269565084e+04	-1.195903007e+05	3.310000000e+06	-5.487000000e-02	-2.891100000e-01	-9.557200000e-01
1224	4.330399000e+03	5.430000000e-03	7.219900000e-01	3.310000000e+06	0.000000000e+00	0.000000000e+00	-1.000000000e+00
1225	6.238502000e+03	-3.340900000e-01	1.874500000e-01	3.310000000e+06	0.000000000e+00	0.000000000e+00	-1.000000000e+00
1226	7.228500000e+01	-2.172401645e+06	9.573718019e+04	3.310000000e+06	-4.807400000e-01	-6.663600000e-01	-5.699700000e-01
1227	6.895102000e+03	8.626500000e-01	-2.013100000e-01	3.310000000e+06	0.000000000e+00	0.000000000e+00	-1.000000000e+00
1228	5.505329000e+03	7.579600000e-01	-4.497100000e-01	3.310000000e+06	0.000000000e+00	0.000000000e+00	-1.000000000e+00
1229	7.851842000e+03	-4.832800000e-01	-9.724000000e-02	3.310000000e+06	0.000000000e+00	0.000000000e+00	-1.000000000e+00
1231	6.975780000e+02	-1.507238837e+05	-1.392488482e+05	3.310000000e+06	-6.208600000e-01	-5.736000000e-01	-5.343400000e-01
1232	2.145289000e+03	8.163600000e-01	2.551700000e-01	3.310000000e+06	0.000000000e+00	0.000000000e+00	-1.000000000e+00
1233	6.547541000e+03	-3.219400000e-01	-7.706000000e-02	3.310000000e+06	0.000000000e+00	0.000000000e+00	-1.000000000e+00
1234	7.478918000e+03	-1.312800000e-01	-2.399100000e-01	3.310000000e+06	0.000000000e+00	0.000000000e+00	-1.000000000e+00
1235	1.429454000e+03	7.679054247e+05	1.422193227e+05	3.310000000e+06	7.019100000e-01	1.300000000e-01	-7.003000000e-01
1236	3.319676000e+03	-1.646500000e-01	-2.553000000e-02	3.310000000e+06	0.000000000e+00	0.000000000e+00	-1.000000000e+00
1237	6.768668000e+03	-1.095312548e+05	8.408177697e+04	3.310000000e+06	-1.245000000e-01	9.557000000e-02	-9.876100000e-01
1238	1.987430000e+03	8.043800000e-01	4.498200000e-01	3.310000000e+06	0.000000000e+00	0.000000000e+00	-1.000000000e+00
1239	2.118597000e+03	-4.957300000e-01	1.951400000e-01	3.310000000e+06	0.000000000e+00	0.000000000e+00	-1.000000000e+00
1240	9.547221000e+03	5.520000000e-01	-5.391600000e-01	3.310000000e+06	0.000000000e+00	0.000000000e+00	-1.000000000e+00
1241	1.011711000e+03	4.841300000e-01	-4.768600000e-01	3.310000000e+06	0.000000000e+00	0.000000000e+00	-1.000000000e+00
1242	2.914826000e+03	-2.029928171e+04	-6.717541378e+04	3.310000000e+06	-1.330200000e-01	-4.401800000e-01	-8.880000000e-01
1243	4.300849000e+03	7.688900000e-01	-5.693800000e-01	3.310000000e+06	0.000000000e+00	0.000000000e+00	-1.000000000e+00
1244	2.502843000e+03	-9.093000000e-01	2.139400000e-01	3.310000000e+06	0.000000000e+00	0.000000000e+00	-1.000000000e+00
1245	9.012350000e+03	6.671200000e-01	-1.681000000e-01	3.310000000e+06	0.000000000e+00	0.000000000e+00	-1.000000000e+00
1246	1.529832000e+03	1.280100000e-01	-2.830700000e-01	3.310000000e+06	0.000000000e+00	0.000000000e+00	-1.000000000e+00
1247	8.217866000e+03	-5.412700000e-01	8.075700000e-01	3.310000000e+06	0.000000000e+00	0.000000000e+00	-1.000000000e+00
1248	1.428325000e+03	9.135000000e-02	9.636300000e-01	3.310000000e+06	0.000000000e+00	0.000000000e+00	-1.000000000e+00
1250	2.635075000e+03	-4.202900000e-01	1.806900000e-01	3.310000000e+06	0.000000000e+00	0.000000000e+00	-1.000000000e+00
1251	2.147766000e+03	8.022232500e+02	4.016120948e+04	3.310000000e+06	1.163000000e-02	5.817800000e-01	-8.132600000e-01
1252	3.892505000e+03	5.938778409e+04	-1.600449197e+05	3.310000000e+06	1.222900000e-01	-3.295600000e-01	-9.361800000e-01
1253	2.274768000e+03	-2.524300000e-01	-5.034900000e-01	3.310000000e+06	0.000000000e+00	0.000000000e+00	-1.000000000e+00
1254	7.941486000e+03	3.493500000e-01	7.802500000e-01	3.310000000e+06	0.000000000e+00	0.000000000e+00	-1.000000000e+00
1255	2.021319000e+03	1.536200000e-01	-1.110600000e-01	3.310000000e+06	0.000000000e+00	0.000000000e+00	-1.000000000e+00
1256	2.044324000e+03	-5.649900000e-01	-4.593800000e-01	3.310000000e+06	0.000000000e+00	0.000000000e+00	-1.000000000e+00
1257	5.608276000e+03	5.450400000e-01	3.874600000e-01	3.310000000e+06	0.000000000e+00	0.000000000e+00	-1.000000000e+00
1258	6.698290000e+02	-1.206459714e+05	-2.181496422e+05	3.310000000e+06	-5.891000000e-02	-1.564700000e-01	-9.859200000e-01
1259	3.574626000e+03	-5.134200000e-01	6.849700000e-01	3.310000000e+06	0.000000000e+00	0.000000000e+00	-1.000000000e+00
1260	1.395418000e+03	1.700800000e-01	-1.387400000e-01	3.310000000e+06	0.000000000e+00	0.000000000e+00	-1.000000000e+00
1261	9.475168000e+03	-2.403600000e-01	-5.782200000e-01	3.310000000e+06	0.000000000e+00	0.000000000e+00	-1.000000000e+00
1262	8.585277000e+03	-2.337100000e-01	3.708100000e-01	3.310000000e+06	0.000000000e+00	0.000000000e+00	-1.000000000e+00
1263	5.697720000e+02	1.512679969e+06	3.453768710e+05	3.310000000e+06	-8.124000000e-02	1.820200000e-01	-9.799300000e-01
1264	2.477028000e+03	-5.768400000e-01	-7.727900000e-01	3.310000000e+06	0.000000000e+00	0.000000000e+00	-1.000000000e+00
1265	4.075261000e+03	-7.299200000e-01	-3.521300000e-01	3.310000000e+06	0.000000000e+00	0.000000000e+00	-1.000000000e+00
1266	9.719360000e+02	5.215145619e+05	7.246971941e+04	3.310000000e+06	7.440100000e-01	3.210200000e-01	-5.860000000e-01
1267	9.944220000e+03	-1.586600000e-01	4.356900000e-01	3.310000000e+06	0.000000000e+00	0.000000000e+00	-1.000000000e+00
1268	3.515782000e+03	8.607200000e-01	-3.693300000e-01	3.310000000e+06	0.000000000e+00	0.000000000e+00	-1.000000000e+00
1269	7.364229000e+03	3.072100000e-01	-2.800000000e-03	3.310000000e+06	0.000000000e+00	0.000000000e+00	-1.000000000e+00
1270	5.833607000e+03	3.277200000e-01	-3.143000000e-01	3.310000000e+06	0.000000000e+00	0.000000000e+00	-1.000000000e+00
1271	1.000427000e+03	5.149500000e-01	1.508300000e-01	3.310000000e+06	0.000000000e+00	0.000000000e+00	-1.000000000e+00
1272	5.596605000e+03	6.078700000e-01	-6.714400000e-01	3.310000000e+06	0.000000000e+00	0.000000000e+00	-1.000000000e+00
1274	7.333315000e+03	2.100000000e-04	5.081800000e-01	3.310000000e+06	0.000000000e+00	0.000000000e+00	-1.000000000e+00
1275	6.676410000e+03	1.233600000e-01	-3.705400000e-01	3.310000000e+06	0.000000000e+00	0.000000000e+00	-1.000000000e+00
1276	1.362797000e+03	-1.140985419e+06	1.086321684e+06	3.310000000e+06	-5.319000000e-01	5.064100000e-01	-6.787000000e-01
1277	3.487111000e+03	-9.036844983e+04	2.853969889e+04	3.310000000e+06	-3.094200000e-01	8.688000000e-02	-9.469500000e-01
1278	1.519186000e+03	3.083515022e+04	-8.068699727e+04	3.310000000e+06	1.436900000e-01	-3.759900000e-01	-9.154200000e-01
1279	5.488350000e+02	-1.409614850e+04	6.473620610e+03	3.310000000e+06	-7.954700000e-01	3.653200000e-01	-4.835000000e-01
1280	8.953181000e+03	6.724400000e-01	-1.013500000e-01	3.310000000e+06	0.000000000e+00	0.000000000e+00	-1.000000000e+00
1281	2.956705000e+03	-3.924500000e-01	-3.592400000e-01	3.310000000e+06	0.000000000e+00	0.000000000e+00	-1.000000000e+00
1282	9.135014000e+03	8.199000000e-01	1.628200000e-01	3.310000000e+06	0.000000000e+00	0.000000000e+00	-1.000000000e+00
