altitude[km]	mass_density[kg/m3]	N2[m-3]	O2[m-3]	O[m-3]	He[m-3]	H[m-3]	Ar[m-3]	N[m-3]	anomalous_oxygen[m-3]	NO[m-3]	Temperature[k]
1.273000e+02	6.755279e-09	1.102196e+17	1.622038e+16	2.791450e+16	2.122032e+13	3.416758e+12	3.692511e+14	7.562455e+11	4.029843e-28	1.205200e+13	4.835925e+02
1.274000e+02	6.698487e-09	1.092765e+17	1.605357e+16	2.777292e+16	2.116168e+13	3.398704e+12	3.648255e+14	7.638404e+11	4.556718e-28	1.202043e+13	4.845766e+02
1.275000e+02	6.642336e-09	1.083440e+17	1.588898e+16	2.763221e+16	2.110351e+13	3.380812e+12	3.604629e+14	7.714966e+11	5.151319e-28	1.198885e+13	4.855565e+02
1.276000e+02	6.586825e-09	1.074220e+17	1.572645e+16	2.749287e+16	2.104577e+13	3.363072e+12	3.561639e+14	7.792139e+11	5.822309e-28	1.195733e+13	4.865322e+02
1.277000e+02	6.531960e-09	1.065109e+17	1.556608e+16	2.735437e+16	2.098853e+13	3.345479e+12	3.519260e+14	7.869916e+11	6.579520e-28	1.192583e+13	4.875037e+02
1.278000e+02	6.477734e-09	1.056104e+17	1.540777e+16	2.721701e+16	2.093171e+13	3.328051e+12	3.477494e+14	7.948325e+11	7.434301e-28	1.189436e+13	4.884711e+02
1.279000e+02	6.424123e-09	1.047200e+17	1.525156e+16	2.708078e+16	2.087534e+13	3.310768e+12	3.436345e+14	8.027353e+11	8.398625e-28	1.186290e+13	4.894343e+02
1.280000e+02	6.371108e-09	1.038397e+17	1.509728e+16	2.694546e+16	2.081942e+13	3.293628e+12	3.395765e+14	8.106991e+11	9.486080e-28	1.183146e+13	4.903934e+02
1.281000e+02	6.318710e-09	1.029695e+17	1.494498e+16	2.681135e+16	2.076390e+13	3.276647e+12	3.355767e+14	8.187266e+11	1.071275e-27	1.180009e+13	4.913484e+02
1.282000e+02	6.266872e-09	1.021086e+17	1.479462e+16	2.667803e+16	2.070886e+13	3.259800e+12	3.316332e+14	8.268171e+11	1.209517e-27	1.176869e+13	4.922991e+02
1.283000e+02	6.215648e-09	1.012581e+17	1.464611e+16	2.654589e+16	2.065421e+13	3.243103e+12	3.277475e+14	8.349686e+11	1.365407e-27	1.173735e+13	4.932460e+02
1.284000e+02	6.164981e-09	1.004167e+17	1.449960e+16	2.641471e+16	2.059999e+13	3.226549e+12	3.239161e+14	8.431850e+11	1.541141e-27	1.170602e+13	4.941887e+02
1.285000e+02	6.114905e-09	9.958527e+16	1.435483e+16	2.628450e+16	2.054616e+13	3.210129e+12	3.201382e+14	8.514646e+11	1.739195e-27	1.167474e+13	4.951273e+02
1.286000e+02	6.065365e-09	9.876265e+16	1.421194e+16	2.615523e+16	2.049275e+13	3.193854e+12	3.164128e+14	8.598075e+11	1.962357e-27	1.164346e+13	4.960620e+02
1.287000e+02	6.016389e-09	9.794950e+16	1.407081e+16	2.602701e+16	2.043979e+13	3.177705e+12	3.127404e+14	8.682127e+11	2.213672e-27	1.161219e+13	4.969926e+02
1.288000e+02	5.967935e-09	9.714487e+16	1.393150e+16	2.589971e+16	2.038720e+13	3.161704e+12	3.091200e+14	8.766850e+11	2.496981e-27	1.158097e+13	4.979193e+02
1.289000e+02	5.920024e-09	9.634943e+16	1.379383e+16	2.577333e+16	2.033498e+13	3.145826e+12	3.055487e+14	8.852197e+11	2.815722e-27	1.154977e+13	4.988419e+02
1.290000e+02	5.872643e-09	9.556266e+16	1.365799e+16	2.564794e+16	2.028320e+13	3.130093e+12	3.020276e+14	8.938220e+11	3.174836e-27	1.151857e+13	4.997607e+02
1.291000e+02	5.825768e-09	9.478448e+16	1.352369e+16	2.552336e+16	2.023174e+13	3.114479e+12	2.985540e+14	9.024870e+11	3.579190e-27	1.148740e+13	5.006755e+02
1.292000e+02	5.779415e-09	9.401480e+16	1.339117e+16	2.539988e+16	2.018072e+13	3.098997e+12	2.951304e+14	9.112171e+11	4.034028e-27	1.145627e+13	5.015863e+02
1.293000e+02	5.733573e-09	9.325378e+16	1.326025e+16	2.527716e+16	2.013004e+13	3.083642e+12	2.917537e+14	9.200132e+11	4.546233e-27	1.142515e+13	5.024933e+02
1.294000e+02	5.688208e-09	9.250066e+16	1.313090e+16	2.515531e+16	2.007980e+13	3.068414e+12	2.884221e+14	9.288746e+11	5.122418e-27	1.139406e+13	5.033963e+02
1.295000e+02	5.643337e-09	9.175565e+16	1.300315e+16	2.503451e+16	2.002989e+13	3.053313e+12	2.851371e+14	9.378044e+11	5.770681e-27	1.136299e+13	5.042956e+02
1.296000e+02	5.598960e-09	9.101902e+16	1.287693e+16	2.491447e+16	1.998032e+13	3.038330e+12	2.818968e+14	9.467979e+11	6.499893e-27	1.133193e+13	5.051910e+02
1.297000e+02	5.555050e-09	9.028999e+16	1.275232e+16	2.479537e+16	1.993113e+13	3.023471e+12	2.787007e+14	9.558571e+11	7.319661e-27	1.130091e+13	5.060824e+02
1.298000e+02	5.511616e-09	8.956909e+16	1.262914e+16	2.467700e+16	1.988235e+13	3.008733e+12	2.755478e+14	9.649837e+11	8.241842e-27	1.126989e+13	5.069701e+02
1.299000e+02	5.468638e-09	8.885559e+16	1.250748e+16	2.455965e+16	1.983386e+13	2.994123e+12	2.724378e+14	9.741763e+11	9.278190e-27	1.123889e+13	5.078539e+02
1.300000e+02	5.426131e-09	8.815001e+16	1.238735e+16	2.444302e+16	1.978569e+13	2.979614e+12	2.693697e+14	9.834384e+11	1.044369e-26	1.120794e+13	5.087340e+02
1.301000e+02	5.384055e-09	8.745162e+16	1.226855e+16	2.432728e+16	1.973796e+13	2.965234e+12	2.663430e+14	9.927685e+11	1.175363e-26	1.117698e+13	5.096104e+02
1.302000e+02	5.342433e-09	8.676065e+16	1.215130e+16	2.421244e+16	1.969051e+13	2.950965e+12	2.633571e+14	1.002163e+12	1.322490e-26	1.114605e+13	5.104829e+02
1.303000e+02	5.301242e-09	8.607700e+16	1.203533e+16	2.409829e+16	1.964341e+13	2.936807e+12	2.604103e+14	1.011628e+12	1.487795e-26	1.111515e+13	5.113518e+02
1.304000e+02	5.260491e-09	8.540061e+16	1.192082e+16	2.398502e+16	1.959663e+13	2.922763e+12	2.575040e+14	1.021160e+12	1.673500e-26	1.108426e+13	5.122167e+02
1.305000e+02	5.220151e-09	8.473101e+16	1.180766e+16	2.387252e+16	1.955018e+13	2.908832e+12	2.546356e+14	1.030760e+12	1.882070e-26	1.105339e+13	5.130782e+02
1.306000e+02	5.180244e-09	8.406879e+16	1.169577e+16	2.376078e+16	1.950412e+13	2.895007e+12	2.518045e+14	1.040432e+12	2.116342e-26	1.102253e+13	5.139359e+02
