id	ei[keV]	xi[cm]	yi[cm]	zi[cm]	xdi[cm]	ydi[cm]	zdi[cm]
5739	7.308579000e+03	-4.526000000e-01	-3.286900000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
5740	9.784029000e+03	-7.113000000e-01	-2.415700000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
5741	8.606893000e+03	-4.216200000e-01	5.191600000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
5742	5.620430000e+02	-1.623400000e-01	-1.408100000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
5743	7.723595000e+03	-1.110900000e-01	9.751800000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
5744	6.816473000e+03	-6.471200000e-01	-5.290000000e-02	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
5745	1.787043000e+03	-6.436400000e-01	-5.595900000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
5746	7.014407000e+03	2.317000000e-02	-1.188000000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
5747	6.555340000e+02	-1.343100000e-01	-9.804000000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
5748	9.389254000e+03	-3.965800000e-01	5.720900000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
5749	6.717483000e+03	-3.978100000e-01	2.089400000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
5750	8.232468000e+03	2.776000000e-02	-6.757500000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
5751	6.489626000e+03	1.423200000e-01	7.180900000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
5752	2.990934000e+03	-2.370000000e-03	-1.832300000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
5753	9.595736000e+03	3.004000000e-01	6.600400000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
5754	4.924397000e+03	3.513400000e-01	-2.489500000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
5755	9.463092000e+03	-8.066000000e-02	-9.290800000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
5756	8.558440000e+03	4.963300000e-01	-8.457200000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
5757	3.509068000e+03	-5.180300000e-01	-7.241100000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
5758	7.046132000e+03	-2.674500000e-01	-3.682400000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
5759	5.332189000e+03	-3.064400000e-01	5.650400000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
5760	9.193523000e+03	-3.134100000e-01	3.000200000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
5761	7.220730000e+03	2.126400000e-01	2.346900000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
5762	9.927409000e+03	1.048300000e-01	4.462900000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
5763	1.416493000e+03	5.740000000e-02	-3.804200000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
5764	3.768888000e+03	-5.580500000e-01	-4.749800000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
5765	6.555369000e+03	-1.091000000e-02	6.186900000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
5766	6.520701000e+03	-8.220800000e-01	-8.752000000e-02	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
5767	9.437081000e+03	-2.028800000e-01	-3.560000000e-02	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
5768	1.863766000e+03	-5.907400000e-01	5.822100000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
5769	7.104244000e+03	-9.224800000e-01	2.425400000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
5770	4.468425000e+03	-3.118000000e-01	7.559100000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
5771	3.086571000e+03	4.258900000e-01	-2.249600000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
5772	1.056352000e+03	-3.885800000e-01	9.100800000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
5773	5.496716000e+03	6.354900000e-01	1.438200000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
5774	2.774668000e+03	-7.964300000e-01	-2.513000000e-02	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
5775	2.250770000e+03	8.353600000e-01	-4.336900000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
5776	4.655490000e+03	6.844800000e-01	5.988100000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
5777	5.995109000e+03	2.884100000e-01	-4.568500000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
5778	8.754952000e+03	2.340200000e-01	-5.667200000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
5779	9.942923000e+03	3.874300000e-01	-7.139800000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
5780	5.624920000e+03	6.374000000e-01	2.772700000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
5781	3.052063000e+03	5.664200000e-01	7.370000000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
5782	6.161405000e+03	6.392000000e-01	6.151500000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
5783	8.090499000e+03	3.998900000e-01	3.423000000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
5784	8.690270000e+03	-6.381000000e-02	3.290600000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
5785	7.114328000e+03	-4.460100000e-01	-7.458500000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
5786	2.607865000e+03	7.351500000e-01	-5.652900000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
5787	5.222110000e+02	-3.817800000e-01	-2.436200000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
5788	1.406603000e+03	-5.154100000e-01	1.823400000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
5789	3.419350000e+03	-4.947800000e-01	8.342400000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
5790	2.891745000e+03	-8.631000000e-01	-2.235900000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
5791	6.260999000e+03	-6.567800000e-01	-1.190800000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
5792	2.780881000e+03	2.995900000e-01	7.087400000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
5793	7.049086000e+03	1.561400000e-01	3.413800000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
5794	7.173272000e+03	2.223400000e-01	-5.787700000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
5795	9.825370000e+02	6.532000000e-02	-1.130700000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
5796	6.963252000e+03	-2.903900000e-01	8.376500000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
5797	8.255171000e+03	1.260600000e-01	-5.133900000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
5798	1.735007000e+03	5.153200000e-01	-4.497200000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
5799	4.630469000e+03	3.988300000e-01	3.434300000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
5800	3.330225000e+03	9.370000000e-03	-9.603000000e-02	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
5801	7.802539000e+03	-7.587600000e-01	-2.774100000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
5802	1.642275000e+03	-5.880700000e-01	-4.876900000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
5803	3.035700000e+01	5.167000000e-01	-1.659200000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
5804	1.712433000e+03	-1.291900000e-01	4.098000000e-02	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
5805	9.735263000e+03	-1.264500000e-01	1.270300000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
5806	4.610500000e+03	-9.619900000e-01	1.770300000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
5807	4.948770000e+02	-1.485500000e-01	-7.759000000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
5808	1.792260000e+02	-4.966300000e-01	3.130300000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
5809	3.618584000e+03	-3.467500000e-01	-2.506400000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
5810	3.697881000e+03	7.939000000e-02	-8.386200000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
5811	5.453521000e+03	5.454900000e-01	-5.021200000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
5812	7.083607000e+03	7.189500000e-01	-2.768100000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
5813	4.484461000e+03	2.980800000e-01	2.781600000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
5814	6.619273000e+03	-4.326000000e-01	3.183100000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
5815	5.315657000e+03	3.911200000e-01	9.492000000e-02	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
5816	6.680171000e+03	-4.429700000e-01	8.320000000e-02	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
5817	7.600932000e+03	1.101200000e-01	-2.266000000e-02	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
5818	2.041900000e+02	5.896800000e-01	-7.936000000e-02	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
5819	6.058385000e+03	-2.918500000e-01	6.371500000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
5820	1.827315000e+03	-7.794300000e-01	5.392200000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
5821	3.756350000e+03	-2.592500000e-01	9.074400000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
5822	2.015098000e+03	-2.293600000e-01	-3.519500000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
5823	8.024614000e+03	-4.890400000e-01	-3.022000000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
5824	1.530860000e+03	2.464000000e-02	-4.880500000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
5825	1.786221000e+03	-3.587000000e-02	-6.749800000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
5826	4.073989000e+03	3.126900000e-01	-8.054100000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
5827	3.399068000e+03	-4.162700000e-01	7.923400000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
5828	1.118020000e+03	-6.996500000e-01	-1.791600000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
5829	2.000380000e+03	5.655600000e-01	6.685700000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
5830	8.895563000e+03	-5.315700000e-01	1.175400000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
5831	9.901922000e+03	-6.200800000e-01	-3.767000000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
5832	3.513478000e+03	6.382400000e-01	2.904400000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
5833	1.121401000e+03	-4.290600000e-01	-7.115000000e-02	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
5834	4.349774000e+03	8.494200000e-01	2.354000000e-02	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
5835	6.249165000e+03	-2.040000000e-02	-4.112600000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
5836	4.317446000e+03	-1.014600000e-01	1.530400000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
5837	3.081520000e+03	7.917200000e-01	5.317600000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
5838	7.089501000e+03	3.881000000e-01	2.170200000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
5839	9.064197000e+03	-2.867500000e-01	6.158800000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
5840	5.594099000e+03	-5.875900000e-01	-2.356200000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
5841	8.112934000e+03	3.101000000e-01	-8.339100000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
5842	8.229987000e+03	2.182200000e-01	-7.406000000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
5843	8.847917000e+03	4.649800000e-01	7.356700000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
5844	4.551616000e+03	6.667400000e-01	7.375900000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
5845	5.595139000e+03	4.734100000e-01	-6.215200000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
5846	4.741652000e+03	8.082000000e-01	-2.658500000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
5847	7.732274000e+03	7.943200000e-01	2.051800000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
5848	4.212606000e+03	3.106000000e-02	-2.145900000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
5849	1.312493000e+03	-6.089800000e-01	-5.947200000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
5850	4.051866000e+03	2.701100000e-01	-1.732300000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
5851	9.572692000e+03	-6.763600000e-01	-3.136600000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
5852	2.253290000e+03	-4.618000000e-02	5.468000000e-02	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
5853	6.012534000e+03	-2.198600000e-01	-4.919300000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
5854	2.044424000e+03	2.249400000e-01	4.272700000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
5855	2.393237000e+03	6.083100000e-01	-6.772600000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
5856	5.040700000e+02	2.203000000e-01	5.046200000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
5857	5.909038000e+03	-1.027900000e-01	-2.298800000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
5858	3.307988000e+03	-3.186300000e-01	6.696400000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
5859	7.395305000e+03	1.041900000e-01	-8.842000000e-02	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
5860	2.808610000e+03	6.348000000e-02	-4.419400000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
5861	6.762159000e+03	-9.224900000e-01	1.705600000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
5862	8.806539000e+03	1.509700000e-01	5.683200000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
5863	9.999424000e+03	1.617300000e-01	2.349200000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
5864	4.705378000e+03	-4.543900000e-01	3.586700000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
5865	9.046445000e+03	9.277800000e-01	-2.768000000e-02	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
5866	6.695941000e+03	-5.716800000e-01	-1.578400000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
5867	9.637292000e+03	-2.331000000e-02	-4.645200000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
5868	6.331132000e+03	-3.694500000e-01	-5.794700000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
5869	6.156847000e+03	2.209000000e-01	-5.874700000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
5870	3.378490000e+03	-6.956900000e-01	-1.579500000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
5871	3.646572000e+03	4.209400000e-01	2.181000000e-02	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
5872	1.515985000e+03	3.382800000e-01	6.187400000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
5873	8.095027000e+03	2.517400000e-01	-6.345300000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
5874	3.618689000e+03	-7.680200000e-01	1.437400000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
5875	2.153842000e+03	6.953000000e-01	5.396300000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
5876	9.051913000e+03	6.890300000e-01	5.901300000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
5877	6.851741000e+03	1.157200000e-01	5.165700000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
5878	2.147104000e+03	-1.182400000e-01	-7.916500000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
5879	6.280614000e+03	7.320300000e-01	6.685000000e-02	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
5880	4.541803000e+03	-3.773100000e-01	-8.775900000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
5881	4.353752000e+03	-9.708800000e-01	1.260400000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
5882	5.272842000e+03	7.189100000e-01	-1.494200000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
5883	4.495144000e+03	-2.303600000e-01	2.324900000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
5884	1.485316000e+03	3.620200000e-01	-2.514800000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
5885	5.064689000e+03	-7.913100000e-01	1.286200000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
5886	1.059898000e+03	-2.594000000e-02	-7.729000000e-02	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
5887	9.507282000e+03	-1.240500000e-01	-3.561000000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
5888	9.754662000e+03	7.482000000e-02	-8.317800000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
5889	4.343750000e+02	6.424800000e-01	4.598000000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
5890	3.125427000e+03	2.487000000e-01	-9.654000000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
5891	7.955160000e+02	-5.084500000e-01	-2.585800000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
5892	8.302951000e+03	1.290600000e-01	-6.579100000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
5893	1.104304000e+03	-2.387000000e-02	8.529800000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
5894	1.706370000e+03	4.960900000e-01	-8.098000000e-02	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
5895	7.339279000e+03	6.903500000e-01	-8.693000000e-02	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
5896	6.413703000e+03	8.773800000e-01	2.714000000e-02	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
5897	3.490837000e+03	-1.377100000e-01	-9.260600000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
5898	5.095640000e+02	9.488000000e-02	-6.100900000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
5899	5.924740000e+02	-2.672300000e-01	6.985300000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
5900	7.420711000e+03	5.418300000e-01	4.886700000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
5901	4.632197000e+03	-1.050200000e-01	4.710600000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
5902	2.796752000e+03	2.977100000e-01	3.676900000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
5903	2.302804000e+03	-9.691100000e-01	-1.531300000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
5904	8.367899000e+03	7.283500000e-01	-6.458400000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
5905	6.641318000e+03	-4.441600000e-01	2.510900000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
5906	5.962961000e+03	8.497000000e-01	-7.929000000e-02	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
5907	6.005269000e+03	9.580000000e-02	3.503000000e-02	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
5908	7.121104000e+03	3.090000000e-01	8.993500000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
5909	1.781748000e+03	-5.723000000e-02	-9.153400000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
5910	8.746751000e+03	7.083800000e-01	-2.531900000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
5911	4.644850000e+03	7.800000000e-02	4.744700000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
5912	2.259847000e+03	-6.099600000e-01	2.452800000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
